2015-11-18 09:15:00,26027.60,26029.85,26930.15,25947.39,13560000,25969.12
2015-11-18 09:20:00,25946.10,25960.35,25940.20,25959.25,6790000,25963.83
2015-11-18 09:25:00,25959.15,25971.65,25954.00,25963.00,4820000,25963.65
2015-11-18 09:30:00,25963.20,25971.78,25951.60,25963.55,3960000,25963.46
2015-11-18 09:35:00,25963.05,25963.98,25943.30,25943.30,3960000,25961.88
2015-11-18 09:40:00,25942.10,25954.85,25938.95,25952.05,3320000,25960.67
2015-11-18 09:45:00,25949.15,25959.05,25927.20,25927.45,4100000,25958.36
2015-11-18 09:50:00,25926.55,25926.55,25911.80,25916.45,3520000,25955.16
2015-11-18 09:55:00,25916.25,25917.80,25895.80,25896.20,3170000,25951.68
2015-11-18 10:00:00,25895.85,25912.10,25881.90,25908.95,4280000,25947.46
2015-11-18 10:05:00,25910.90,25914.60,25897.15,25902.85,3700000,25944.60
2015-11-18 10:10:00,25903.30,25903.70,25894.70,25896.85,2110000,25942.89
2015-11-18 10:15:00,25895.25,25909.80,25893.45,25908.15,5090000,25939.70
2015-11-18 10:20:00,25908.70,25917.65,25908.70,25912.90,2240000,25938.78
2015-11-18 10:25:00,25913.20,25916.90,25898.50,25898.80,4150000,25935.82
2015-11-18 10:30:00,25898.70,25902.85,25882.90,25884.00,3090000,25933.90
2015-11-18 10:35:00,25894.35,25890.95,25877.10,25890.55,2630000,25932.26
2015-11-18 10:40:00,25890.40,25894.85,25886.60,25891.80,2060000,25931.18
2015-11-18 10:45:00,25891.95,25914.75,25886.65,25914.45,2320000,25930.45
2015-11-18 10:50:00,25915.10,25918.25,25905.30,25909.05,2820000,25929.77
2015-11-18 11:00:00,25922.55,25936.20,25921.55,25927.95,2340000,25929.43
2015-11-18 11:05:00,25927.45,25932.25,25923.45,25930.55,1970000,25929.42
2015-11-18 11:10:00,25930.90,25935.30,25929.00,25933.90,1960000,25929.49
2015-11-18 11:15:00,25932.60,25946.10,25931.35,25945.20,3100000,25929.86
2015-11-18 11:20:00,25946.05,25949.40,25942.95,25943.20,2240000,25930.21
2015-11-18 11:25:00,25943.40,25946.50,25924.85,25924.85,2980000,25930.25
2015-11-18 11:30:00,25925.00,25939.85,25924.20,25938.25,2000000,25930.33
2015-11-18 11:35:00,25938.35,25944.80,25937.05,25943.85,1940000,25930.54
2015-11-18 11:40:00,25944.15,25956.65,25944.15,25956.35,2250000,25931.00
